# kind bits n floor_beta floor_trans beta_hi_2^-128 trans_hi_2^-128 honest_hi_2^-128
unknown 0100011010000110010110001000011100111010 40 10000001 53087744 30948497887284718145 5829688483679869100 30948485507891752927
unknown 0100011010000110010110001100001100111010 40 968239 320000001 319637000597316436051 967140652669388801 319635680114749157727
unknown 0100011010000110010110010110001010011010 40 10000001 40000085 30948497887284718145 7737108804177417842 30948485507891752927
unknown 0100011010000110010110010110011000101010 40 10000001 40000056 30948497887284718145 7737114413573447716 30948485507891752927
unknown 0100011010000110010110011001011000101010 40 10000001 40000127 30948497887284718145 7737100680238966960 30948485507891752927
unknown 0100011010000110011000000001100111110110 40 2644857 320000001 117013891420725229654 967140652669388801 117013714452799246813
unknown 0100011010000110011000000101110100111010 40 1523509 320000001 203139600633370113813 967140652669388801 203139067288132801443
unknown 0100011010000110011000000101111010011010 40 1395059 320000001 221843670999825146267 967140652669388801 221843034917666849974
unknown 0100011010000110011000000110000111110110 40 8726211 320000001 35466138719467712702 967140652669388801 35466122462183784004
unknown 0100011010000110011000000110010111101010 40 8705238 320000001 35551585128556516057 967140652669388801 35551568792842871999
unknown 0100011010000110011000000110011001111010 40 9491778 320000001 32605588733885797659 967140652669388801 32605574993330553602
unknown 0100011010000110011000000110011100111010 40 2272246 320000001 136202246509112599924 967140652669388801 136202006742807819882
unknown 0100011010000110011000000111001011101010 40 71558 320000001 4324953322079223409330 967140652669388801 4324711576274350475459
unknown 0100011010000110011000000111001100111010 40 8478022 320000001 36504388620523167872 967140652669388801 36504371397462695765
unknown 0100011010000110011000000111001110011010 40 151700 320000001 2040112128024687335035 967140652669388801 2040058336110749016011
unknown 0100011010000110011000010110011000111010 40 10000001 38336350 30948497887284718145 8072886694256105987 30948485507891752927
unknown 0100011010000110011000011001011000111010 40 1471767 320000001 210281253636849493653 967140652669388801 210280682131489932011
unknown 0100011010000110011000011001110011000110 40 10000001 35000272 30948497887284718145 8842360134268244222 30948485507891752927
unknown 0100011010000110011001000101101101000110 40 10000001 35000062 30948497887284718145 8842413188335068342 30948485507891752927
unknown 0100011010000110011001000101110101000110 40 10000001 38000041 30948497887284718145 8144333576412327259 30948485507891752927
unknown 0100011010000110011001011001011000101010 40 10000001 40000126 30948497887284718145 7737100873665874671 30948485507891752927
unknown 0100011010000110011001100000011001111010 40 8716636 320000001 35505097358814233923 967140652669388801 35505081065794281825
unknown 0100011010000110011001100000011100110110 40 151719 320000001 2039856641695140811137 967140652669388801 2039802863253066896416
unknown 0100011010000110011001100000011100111010 40 10000001 39160513 30948497887284718145 7902986608509062911 30948485507891752927
unknown 0100011010000110011001100110000110001110 40 10000001 36153910 30948497887284718145 8560208558945493551 30948485507891752927
unknown 0100011010010000010110010110110101100010 40 10000001 42857139 30948497887284718145 7221317545749964055 30948485507891752927
unknown 0100011010010000011001010110110110100010 40 10000001 42499982 30948497887284718145 7282003315233052775 30948485507891752927
unknown 0100011010010001011010100000011100110110 40 151668 320000001 2040542565480820401963 967140652669388801 2040488750865980990063
unknown 0100011010010001011010100000011100111010 40 10000001 72814675 30948497887284718145 4250310941047873506 30948485507891752927
unknown 0100011010010001100110100000011100110110 40 151682 320000001 2040354226746384335154 967140652669388801 2040300422064957008062
unknown 0100011010010001100110100000011100111010 40 10000001 70148548 30948497887284718145 4411851971923140430 30948485507891752927
unknown 0100011010010001101000000001110011110110 40 2391977 320000001 129384609392709490403 967140652669388801 129384393028767815767
unknown 0100011010010001101000000101100111010110 40 1914170 320000001 161681047044591164173 967140652669388801 161680709183880393698
unknown 0100011010010001101000000101110100111010 40 1527093 320000001 202662843599797175893 967140652669388801 202662312755080436099
unknown 0100011010010001101000000110011100111010 40 2276405 320000001 135953404522194015883 967140652669388801 135953165631195918100
unknown 0100011010010001101000000111001011011010 40 71536 320000001 4326283407254320464169 967140652669388801 4326041512738958187375
unknown 0100011010010001101000000111001100111010 40 8512871 320000001 36354951205221489757 967140652669388801 36354934122883875157
unknown 0100011010010001101000000111001110011010 40 176932 320000001 1749174879735407211386 967140652669388801 1749135336061316344468
unknown 0100011010010010000001011010010111010110 40 9697088 320000001 31915252271748494881 967140652669388801 31915239106872974777
unknown 0100011010010010000001100101110110011010 40 81 320000001 3820802590386976157096063 967140652669388801 3641000115545236102644484
unknown 0100011010010010000001110000111001111010 40 767801 320000001 403079717037806760769 967140652669388801 403077617131101085204
unknown 0100100001000110001100001011010000110110 40 10000001 39993679 30948497887284718145 7738348097991811875 30948485507891752927
unknown 0100100100010101101010100000011100110110 40 151649 320000001 2040798223670087298465 967140652669388801 2040744395569788060407
unknown 0100100100010110011010100000011100110110 40 151665 320000001 2040582928304784022186 967140652669388801 2040529111560998415793
unknown 0100100100010110101000000101110100111010 40 1523488 320000001 203142400741814224152 967140652669388801 203141867381873399221
unknown 0100100100010110101000000111001011010110 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0100100100010110101000000111001011011010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0100100100010110101000000111001011101010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0100100100011010000001011010010111010110 40 91 320000001 3400934173860934821151441 967140652669388801 3257736945487842828681906
unknown 0100100100011010000001100101110110011010 40 55 320000001 5627000178569910340450565 967140652669388801 5245508641039746927538662
unknown 0100100100011010000001110000111001111010 40 766574 320000001 403724897819838748412 967140652669388801 403722791185430665536
unknown 0101000001100011000100001011010000110110 40 10000001 39993677 30948497887284718145 7738348484970388413 30948485507891752927
unknown 0101000101011010101000000111001101100010 40 151649 320000001 2040798223670087298465 967140652669388801 2040744395569788060407
unknown 0101000101100110101000000111001101100010 40 151665 320000001 2040582928304784022186 967140652669388801 2040529111560998415793
unknown 0101000101101001101000000111001101100010 40 151671 320000001 2040502204253582218914 967140652669388801 2040448391767562674962
unknown 0101000101101010000001011101001110100010 40 1523487 320000001 203142534082237044836 967140652669388801 203142000721596037473
unknown 0101000101101010000001110010110101100010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0101000101101010000001110010110110100010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0101000101101010000001110010111010100010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0101000101101010000001110011011000011010 40 151659 320000001 2040663658743266596278 967140652669388801 2040609837741209581275
unknown 0101000110001100001011010000110110000010 40 10000001 39993680 30948497887284718145 7738347904502538120 30948485507891752927
unknown 0101000110010110101000000111001101100010 40 151669 320000001 2040529111560998415793 967140652669388801 2040475297655779662332
unknown 0101000110011001101000000111001101100010 40 151683 320000001 2040340775309989047717 967140652669388801 2040286971337985909965
unknown 0101000110011010000001110011011000011010 40 151675 320000001 2040448391767562674962 967140652669388801 2040394582119773130920
unknown 0101000110100000010111000111001101100010 40 10000001 39991067 30948497887284718145 7738853524997096695 30948485507891752927
unknown 0101000110100000011001011100110101100010 40 10000001 76778146 30948497887284718145 4030899753965732238 30948485507891752927
unknown 0101000110100000011100001110011110100010 40 767806 320000001 403077092157843346790 967140652669388801 403074992278486954748
unknown 0101000110100000011100101101101000011010 40 56555 320000001 5472283791377333016087 967140652669388801 5471896777194523749090
unknown 0101001000010101101010100000011100110110 40 151649 320000001 2040798223670087298465 967140652669388801 2040744395569788060407
unknown 0101001000010110011010100000011100110110 40 151665 320000001 2040582928304784022186 967140652669388801 2040529111560998415793
unknown 0101001000010110101000000101110100111010 40 1523488 320000001 203142400741814224152 967140652669388801 203141867381873399221
unknown 0101001000010110101000000111001011010110 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0101001000010110101000000111001011011010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0101001000010110101000000111001011101010 40 71533 320000001 4326464845894133738622 967140652669388801 4326222931089437196483
unknown 0101001000011010000001011010010111010110 40 91 320000001 3400934173860934821151441 967140652669388801 3257736945487842828681906
unknown 0101001000011010000001100101110110011010 40 55 320000001 5627000178569910340450565 967140652669388801 5245508641039746927538662
unknown 0101001000011010000001110000111001111010 40 766574 320000001 403724897819838748412 967140652669388801 403722791185430665536
unknown 00000000010001011010100000011100101101010 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 00000000010001101000011000000110011110110 41 765360 320000001 202182639425463225623 483570326334694401 202181582764112937586
unknown 00000001000101100010100000011100101101010 41 71531 320000001 2163292906721177312807 483570326334694401 2163171942555008518382
unknown 00000001000101101010000001011010000110110 41 10000001 39993680 15474248943642359073 3869173952251269060 15474242753945876464
unknown 00000001000101101010000001110010110110110 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 00000001000101101010000001110010111010110 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 00000001000101101010000001110011001110110 41 101156 320000001 1529741240368070449231 483570326334694401 1529680752379127465030
unknown 00000001000101101010000001110011100110110 41 9140682 320000001 16928988986890970976 483570326334694401 16928981578699075142
unknown 00000001000101101010000001110011100111010 41 10000001 100351113 15474248943642359073 1542010848556034794 15474242753945876464
unknown 00000001000101101110100000011100101101010 41 71530 320000001 2163323149876590722248 483570326334694401 2163202182328298911880
unknown 00000001000110011000000110011101000011010 41 1918018 320000001 80678338217197406053 483570326334694401 80678169963990264118
unknown 00000001000110011000000111001101000011010 41 126411 320000001 1224122148473412395776 483570326334694401 1224083415027271560831
unknown 00000001000110011010000001110011001110110 41 101148 320000001 1529862230698308759070 483570326334694401 1529801733140941695295
unknown 00000001000110100000010111001011010110110 41 92 320000001 1681983749029049286547724 483570326334694401 1611901092819505566274902
unknown 00000001000110100000011001011101100110110 41 2444 320000001 63315263875070595074628 483570326334694401 63211807561549237893134
unknown 00000001000110100000011001011101100111010 41 71528 320000001 2163383638724311239828 483570326334694401 2163262664411347849388
unknown 00000001000110100001011000000110011101010 41 1258669 320000001 122941380863970221212 483570326334694401 122940990162395264189
unknown 00000001000110100001011000100001100111010 41 1339322 320000001 115537940025380404685 483570326334694401 115537594962445688625
unknown 00000001000110100001100001010110001011010 41 7732082 320000001 20013044987193945223 483570326334694401 20013034633949044846
unknown 00000001000110100001100001011000001111010 41 1927692 320000001 80273459095474035460 483570326334694401 80273292526763833283
unknown 00000001000110100001100001011000100111010 41 6472976 320000001 23905929036454412061 483570326334694401 23905914263704280620
unknown 00000001000110100001100001011011100111010 41 2157393 320000001 71726618613610285360 483570326334694401 71726485626276728096
unknown 00000001000110100001100001011110011101010 41 765360 320000001 202182639425463225623 483570326334694401 202181582764112937586
unknown 00000001000110100001100110000001100111010 41 1918053 320000001 80676866025429190102 483570326334694401 80676697778362444058
unknown 00000001000110100100011010000001100111010 41 1918021 320000001 80678212027226257879 483570326334694401 80678043774545448763
unknown 00000001000110100100011010000001110011010 41 126415 320000001 1224083415027271560831 483570326334694401 1224044684032246215857
unknown 00000100000101110101100000011100101101010 41 71530 320000001 2163323149876590722248 483570326334694401 2163202182328298911880
unknown 00000100000111011000011000000110011110110 41 765360 320000001 202182639425463225623 483570326334694401 202181582764112937586
unknown 00000100010101101010100000011001011101010 41 10000001 139194213 15474248943642359073 1111702143182292603 15474242753945876464
unknown 00000100010101101010100000011100101101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00000100010110001010000001011010000110110 41 10000001 39993679 15474248943642359073 3869174048995905938 15474242753945876464
unknown 00000100010110001101100001011010000110110 41 10000001 39993682 15474248943642359073 3869173758762009819 15474242753945876464
unknown 00000100010110011010100000011001011101010 41 10000001 144194195 15474248943642359073 1073153499075829886 15474242753945876464
unknown 00000100010110011010100000011100101101010 41 71534 320000001 2163202182328298911880 483570326334694401 2163081228307648164087
unknown 00000100010110100010000001110011001110110 41 101145 320000001 1529907607006500908225 483570326334694401 1529847105860389468630
unknown 00000100010110100101101010000001100111010 41 1915147 320000001 80799283245971476009 483570326334694401 80799114487929429253
unknown 00000100010110101000000101011011000111010 41 75872 320000001 2039520572947497553280 483570326334694401 2039413054334342010154
unknown 00000100010110101000000101110100110001110 41 10000001 37210799 15474248943642359073 4158537550098629551 15474242753945876464
unknown 00000100010110101000000110010101101101010 41 72989 320000001 2120079805322343563584 483570326334694401 2119963625425349476832
unknown 00000100010110101000000110010101110101010 41 10000001 108968108 15474248943642359073 1420071503037132061 15474242753945876464
unknown 00000100010110101000000110010110011011010 41 53637 320000001 2884995523811408810381 483570326334694401 2884780390199148680346
unknown 00000100010110101000000110010110011101010 41 50580 320000001 3059361504758254930060 483570326334694401 3059119581501513015230
unknown 00000100010110101000000110011100101101010 41 54 320000001 2865601942790232117822047 483570326334694401 2667974222597802316592941
unknown 00000100010110101000000111001100101101010 41 87600 320000001 1766466951035074593178 483570326334694401 1766386294126666982814
unknown 00000100010110101000011000000101101101110 41 1532730 320000001 100958750015118471201 483570326334694401 100958486541482432283
unknown 00000100010110101000011000000110011110110 41 1925897 320000001 80348276626773152647 483570326334694401 80348109747423431611
unknown 00000100010110110100000011001011000111010 41 53640 320000001 2884834170594193407204 483570326334694401 2884619061044525657341
unknown 00000100010110111010000001011010000110110 41 10000001 39993679 15474248943642359073 3869174048995905938 15474242753945876464
unknown 00000100011000000111001111010000101101010 41 63228 320000001 2447373076970211525945 483570326334694401 2447218258329208855681
unknown 00000100011000011100101100000101000011010 41 10000001 36666677 15474248943642359073 4220248944584548373 15474242753945876464
unknown 00000100011000011100111000110000101101010 41 10000001 39998179 15474248943642359073 3868738747098275009 15474242753945876464
unknown 00000100011000110000001011101100001101110 41 10000001 39996843 15474248943642359073 3868867973171595928 15474242753945876464
unknown 00000100011000110000101011010000110110110 41 10000001 39996843 15474248943642359073 3868867973171595928 15474242753945876464
unknown 00000100011000110000111001011010000110110 41 10000001 40003167 15474248943642359073 3868256353570019453 15474242753945876464
unknown 00000100011001011010100000011100101101010 41 71534 320000001 2163202182328298911880 483570326334694401 2163081228307648164087
unknown 00000100011001100000011100111101000011010 41 107275 320000001 1442484315177557999184 483570326334694401 1442430530771842899006
unknown 00000100011001100000011110011101000011010 41 2272466 320000001 68094530307900111317 483570326334694401 68094410447958624036
unknown 00000100011001100011000000101110100111010 41 2280508 320000001 67854401260891228780 483570326334694401 67854282244808417743
unknown 00000100011001101000000110010111011000110 41 10000001 33334203 15474248943642359073 4642154033521441457 15474242753945876464
unknown 00000100011001101000011000000101101101110 41 1532732 320000001 100958618278128553696 483570326334694401 100958354805180105617
unknown 00000100011001101000011000000110011110110 41 1925901 320000001 80348109747423431611 483570326334694401 80347942868766909252
unknown 00000100011010000001000110011011001110110 41 75870 320000001 2039574336505503286707 483570326334694401 2039466812223851838079
unknown 00000100011010000001000110011101001110110 41 75870 320000001 2039574336505503286707 483570326334694401 2039466812223851838079
unknown 00000100011010000001011010010111000110110 41 10000001 100000389 15474248943642359073 1547419029646700018 15474242753945876464
unknown 00000100011010000001011100001110011010110 41 75862 320000001 2039789419085609848968 483570326334694401 2039681872125491450221
unknown 00000100011010000001100101110110000110110 41 75863 320000001 2039762531282344942362 483570326334694401 2039654987157427265642
unknown 00000100011010000001100101110110011000110 41 52 320000001 2975817402128317968507511 483570326334694401 2763259016262009542185546
unknown 00000100011010000001100101110110011011110 41 22626 320000001 6839145448186711498382 483570326334694401 6837936584651901651012
unknown 00000100011010000001100101110110011111010 41 22626 320000001 6839145448186711498382 483570326334694401 6837936584651901651012
unknown 00000100011010000001100111000000111110110 41 769012 320000001 201222484058340486706 483570326334694401 201221437409198943016
unknown 00000100011010000001110000001100111110110 41 765356 320000001 202183696097858427141 483570326334694401 202182639425463225623
unknown 00000100011010000001110011001011101100010 41 89402 320000001 1730861780616457510597 483570326334694401 1730784342333540638911
unknown 00000100011010000100010110110011101000110 41 10000001 34999993 15474248943642359073 4421215310262277320 15474242753945876464
unknown 00000100011010000100010111001110101000110 41 10000001 35714298 15474248943642359073 4332788647019536388 15474242753945876464
unknown 00000100011010000100011100101101101000110 41 10000001 35000000 15474248943642359073 4421214426019215268 15474242753945876464
unknown 00000100011010000100011100101110101000110 41 10000001 35000005 15474248943642359073 4421213794417244637 15474242753945876464
unknown 00000100011010000101100000010110110111010 41 1218690 320000001 126974460207823592844 483570326334694401 126974043451984283473
unknown 00000100011010000101100000011001111011010 41 2417275 320000001 64015267154408387281 483570326334694401 64015161224944466222
unknown 00000100011010000101100000011100111101010 41 89408 320000001 1730745625790449784834 483570326334694401 1730668197900422027943
unknown 00000100011010000101100000011110011101010 41 10000001 63093687 15474248943642359073 2452583012158927000 15474242753945876464
unknown 00000100011010000101100001110011100011010 41 10000001 40000010 15474248943642359073 3868561655626399453 15474242753945876464
unknown 00000100011010000101100011001011011000110 41 10000001 35000052 15474248943642359073 4421207857367541465 15474242753945876464
unknown 00000100011010000101100110000011100110110 41 10000001 33333390 15474248943642359073 4642267255465841739 15474242753945876464
unknown 00000100011010000101100110000011100111010 41 10000001 33333390 15474248943642359073 4642267255465841739 15474242753945876464
unknown 00000100011010000101101100101100011000110 41 10000001 35000517 15474248943642359073 4421149119330795439 15474242753945876464
unknown 00000100011010000101101100110011000001110 41 10000001 33333866 15474248943642359073 4642200964948756150 15474242753945876464
unknown 00000100011010000110000000011001111101110 41 764149 320000001 202503052298272371439 483570326334694401 202501992285147783707
unknown 00000100011010000110000001011001111011010 41 764149 320000001 202503052298272371439 483570326334694401 202501992285147783707
unknown 00000100011010000110000001011010011110110 41 761753 320000001 203140000644136005192 483570326334694401 203138933952261067982
unknown 00000100011010000110000001100001111101110 41 764149 320000001 202503052298272371439 483570326334694401 202501992285147783707
unknown 00000100011010000110000001100101111011010 41 50660 320000001 3054530298276204784098 483570326334694401 3054289138454771324065
unknown 00000100011010000110000001100110011110110 41 761753 320000001 203140000644136005192 483570326334694401 203138933952261067982
unknown 00000100011010000110000101011000001011010 41 6506823 320000001 23781575879760757956 483570326334694401 23781561260299764288
unknown 00000100011010000110000101100000100111010 41 6506823 320000001 23781575879760757956 483570326334694401 23781561260299764288
unknown 00000100011010000110000101110001100111010 41 8705976 320000001 17774285721747054479 483570326334694401 17774277555274941404
unknown 00000100011010000110000101110011100011010 41 10000001 38339719 15474248943642359073 4036088655492559410 15474242753945876464
unknown 00000100011010000110000101110111100111010 41 10000001 154998754 15474248943642359073 998346766778993168 15474242753945876464
unknown 00000100011010000110000101111001110100010 41 765360 320000001 202182639425463225623 483570326334694401 202181582764112937586
unknown 00000100011010000110000101111001110101110 41 765360 320000001 202182639425463225623 483570326334694401 202181582764112937586
unknown 00000100011010000110000101111100111010110 41 765360 320000001 202182639425463225623 483570326334694401 202181582764112937586
unknown 00000100011010000110000110010111000111010 41 1472758 320000001 105069879036931073783 483570326334694401 105069593668680027298
unknown 00000100011010000110000110011100111000110 41 10000001 36910137 15474248943642359073 4192412098353157952 15474242753945876464
unknown 00000100011010000110000111001011000001010 41 10000001 34549204 15474248943642359073 4478902174147703501 15474242753945876464
unknown 00000100011010000110000111001011100011010 41 10000001 38745152 15474248943642359073 3993854635301792967 15474242753945876464
unknown 00000100011010000110000111001100111000110 41 10000001 40378212 15474248943642359073 3832326822957701405 15474242753945876464
unknown 00000100011010000110010001011011101000110 41 10000001 35000015 15474248943642359073 4421212531213844748 15474242753945876464
unknown 00000100011010000110010001100011001001010 41 10000001 36000021 15474248943642359073 4298400406785110886 15474242753945876464
unknown 00000100011010000110011000000101101101110 41 1222289 320000001 126600587022113865349 483570326334694401 126600172716912012392
unknown 00000100011010000110011000000110011110110 41 2416654 320000001 64031716956863719160 483570326334694401 64031610972952124117
unknown 00000100011010000110011000000111001111010 41 10000001 40624223 15474248943642359073 3809119128522717453 15474242753945876464
unknown 00000100011010000110011000000111100111010 41 10000001 40678563 15474248943642359073 3804030759657673610 15474242753945876464
unknown 00000100011100110001100001011010000110110 41 10000001 39993684 15474248943642359073 3869173565272769930 15474242753945876464
unknown 00000101000101101010000001110010110101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00000101000110001100001011010000110110110 41 10000001 39993682 15474248943642359073 3869173758762009819 15474242753945876464
unknown 00000101000110100000011100110011101100010 41 101145 320000001 1529907607006500908225 483570326334694401 1529847105860389468630
unknown 00000101000110100001100000011001111011010 41 765361 320000001 202182375259090199739 483570326334694401 202181318600501113015
unknown 00000110000100011010000110000111100111010 41 766576 320000001 201861922249943298985 483570326334694401 201860868938235454046
unknown 00000110010001011010100000011100101101010 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 00000110010001101000011000000110011110110 41 765360 320000001 202182639425463225623 483570326334694401 202181582764112937586
unknown 00000111001000110001100001011010000110110 41 10000001 39993684 15474248943642359073 3869173565272769930 15474242753945876464
unknown 00010000010001101000011000011110011101010 41 766577 320000001 201861658920985803595 483570326334694401 201860605612026040774
unknown 00010000010111000101100000011100101101010 41 71531 320000001 2163292906721177312807 483570326334694401 2163171942555008518382
unknown 00010000010111010110000001011010000110110 41 10000001 39993679 15474248943642359073 3869174048995905938 15474242753945876464
unknown 00010000010111011011000000101110100111010 41 1523487 320000001 101571267041118522418 483570326334694401 101571000360798018737
unknown 00010000010111011011000000111001011010110 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 00010000010111011011000000111001011011010 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 00010000010111011011000000111001011101010 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 00010000010111011101100000011100101101010 41 71530 320000001 2163323149876590722248 483570326334694401 2163202182328298911880
unknown 00010000011100111000000110011101000011010 41 1918018 320000001 80678338217197406053 483570326334694401 80678169963990264118
unknown 00010000011100111000000111001101000011010 41 126411 320000001 1224122148473412395776 483570326334694401 1224083415027271560831
unknown 00010000011101100000010111001011010110110 41 92 320000001 1681983749029049286547724 483570326334694401 1611901092819505566274902
unknown 00010000011101100000011001011101100110110 41 2444 320000001 63315263875070595074628 483570326334694401 63211807561549237893134
unknown 00010000011101100000011001011101100111010 41 71528 320000001 2163383638724311239828 483570326334694401 2163262664411347849388
unknown 00010000011101100001011000000110011101010 41 1258669 320000001 122941380863970221212 483570326334694401 122940990162395264189
unknown 00010000011101100001011000100001100111010 41 1339322 320000001 115537940025380404685 483570326334694401 115537594962445688625
unknown 00010000011101100001100001010110001011010 41 7732082 320000001 20013044987193945223 483570326334694401 20013034633949044846
unknown 00010000011101100001100001011000001111010 41 1927692 320000001 80273459095474035460 483570326334694401 80273292526763833283
unknown 00010000011101100001100001011000100111010 41 6472976 320000001 23905929036454412061 483570326334694401 23905914263704280620
unknown 00010000011101100001100001011011100111010 41 2157393 320000001 71726618613610285360 483570326334694401 71726485626276728096
unknown 00010000011101100001100001011110011101010 41 765360 320000001 202182639425463225623 483570326334694401 202181582764112937586
unknown 00010000011101100001100110000001100111010 41 1918053 320000001 80676866025429190102 483570326334694401 80676697778362444058
unknown 00010000011101100100011010000001100111010 41 1918021 320000001 80678212027226257879 483570326334694401 80678043774545448763
unknown 00010000011101100100011010000001110011010 41 126415 320000001 1224083415027271560831 483570326334694401 1224044684032246215857
unknown 00010001000101101010000001110010110101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001000101101010100000011100101101010 41 71529 320000001 2163353393877623542373 483570326334694401 2163232422947066869311
unknown 00010001000110001110100001011010000110110 41 10000001 39993679 15474248943642359073 3869174048995905938 15474242753945876464
unknown 00010001000110100001100000011001111011010 41 765361 320000001 202182375259090199739 483570326334694401 202181318600501113015
unknown 00010001000110100101101010000001100111010 41 1915144 320000001 80799409814965628884 483570326334694401 80799241056394876199
unknown 00010001000110101000011000000110011110110 41 765357 320000001 202183431928724156652 483570326334694401 202182375259090199739
unknown 00010001000111000110100001011010000110110 41 10000001 39996839 15474248943642359073 3868868360088969390 15474242753945876464
unknown 00010001000111010001100001011010000110110 41 10000001 39996839 15474248943642359073 3868868360088969390 15474242753945876464
unknown 00010001001001011010100000011100101101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001001001101000011000000110011110110 41 765361 320000001 202182375259090199739 483570326334694401 202181318600501113015
unknown 00010001010001101010100000011100101101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001010010011010100000011100101101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001010010101000011000000110011110110 41 765361 320000001 202182375259090199739 483570326334694401 202181318600501113015
unknown 00010001010011010001100001011010000110110 41 10000001 39993678 15474248943642359073 3869174145740547653 15474242753945876464
unknown 00010001010100101010100000011100101101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001010101101010101100000011100110110 41 151649 320000001 1020399111835043649233 483570326334694401 1020372197784894030204
unknown 00010001010110001010100000011001011101010 41 10000001 144194151 15474248943642359073 1073153826542329962 15474242753945876464
unknown 00010001010110001010100000011100101101010 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 00010001010110011010101100000011100110110 41 151665 320000001 1020291464152392011093 483570326334694401 1020264555780499207897
unknown 00010001010110100010100000011100101101010 41 71535 320000001 2163171942555008518382 483570326334694401 2163050991915913478836
unknown 00010001010110101010000001011010000110110 41 10000001 39993679 15474248943642359073 3869174048995905938 15474242753945876464
unknown 00010001010110101010000001110010110110110 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001010110101010000001110010111010110 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001010110101010000001110011001110110 41 101160 320000001 1529680752379127465030 483570326334694401 1529620269173545276605
unknown 00010001010110101010000001110011100111010 41 10000001 48124678 15474248943642359073 3215450187753412800 15474242753945876464
unknown 00010001010110101011000000101110100111010 41 1523487 320000001 101571267041118522418 483570326334694401 101571000360798018737
unknown 00010001010110101011000000111001011010110 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001010110101011000000111001011011010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001010110101011000000111001011101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 00010001010110101101000000111001110011010 41 151658 320000001 1020338557218692943086 483570326334694401 1020311646362783916620
unknown 00010001010110110101100000011100101101010 41 71530 320000001 2163323149876590722248 483570326334694401 2163202182328298911880
unknown 00010001011000001010000001011010000110110 41 10000001 39993678 15474248943642359073 3869174145740547653 15474242753945876464
unknown 00010001011000011010100000011100101101010 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 00010001011000100101101010000001100111010 41 1916107 320000001 80758801523439210004 483570326334694401 80758632934455537473
unknown 00010001011000101000000110010101101101010 41 72989 320000001 2120079805322343563584 483570326334694401 2119963625425349476832
unknown 00010001011000101000000110010101110101010 41 10000001 113968082 15474248943642359073 1357770545885579915 15474242753945876464
unknown 00010001011000101000000110010110011011010 41 53637 320000001 2884995523811408810381 483570326334694401 2884780390199148680346
unknown 00010001011000101000000110010110011101010 41 50580 320000001 3059361504758254930060 483570326334694401 3059119581501513015230
unknown 00010001011000101000000110011100101101010 41 57 320000001 2714780787906535690568255 483570326334694401 2536762375584795645285091
unknown 00010001011000101000000111001100101101010 41 87599 320000001 1766487116413115838793 483570326334694401 1766406457663236811096
unknown 00010001011000101000011000010110011011010 41 10000001 54177345 15474248943642359073 2856221634904267354 15474242753945876464
unknown 00010001011000110001100001011010000110110 41 10000001 39993681 15474248943642359073 3869173855506637021 15474242753945876464
unknown 00010001011000110100000011001011000111010 41 53640 320000001 2884834170594193407204 483570326334694401 2884619061044525657341
unknown 00010001011000111010000001011010000110110 41 10000001 39993678 15474248943642359073 3869174145740547653 15474242753945876464
unknown 00010001011001001010100000011100101101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
